,PLAYER NAME,PLAYER TEAM,PLAYER POSITION,STATUS,PROJ,PASSING YDS,PASSING TD,PASSING INT,RUSHING CAR,RUSHING YDS,RUSHING TD,RECEIVING REC,RECEIVING YDS,RECEIVING TD,RECEIVING TAR,MISC 2PC,MISC FUML,MISC TD,TOTAL,PASSING COMPLETION,PASSING ATTEMPTS,Opponent,Location,rank,DATE,Week,Free_Agent,did_not_play,Win_Loss
1026,Bijan Robinson,Atl,RB,W 24-10,17.8,0.0,0.0,0.0,10.0,56.0,0.0,6.0,27.0,1.0,6.0,0.0,0.0,0.0,20.3,0.0,0.0,Car,Home,7.0,09-12-23,1,False,0,1
1037,Roschon Johnson,Chi,RB,L 20-38,2.2,0.0,0.0,0.0,5.0,20.0,1.0,6.0,35.0,0.0,7.0,0.0,0.0,0.0,17.5,0.0,0.0,GB,Home,8.0,09-12-23,1,False,0,0
1038,Kyren Williams,LAR,RB,W 30-13,6.1,0.0,0.0,0.0,15.0,52.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,17.4,0.0,0.0,Sea,Away,9.0,09-12-23,1,False,0,1
1040,Nick Chubb,Cle,RB,W 24-3,15.5,0.0,0.0,0.0,18.0,106.0,0.0,4.0,21.0,0.0,4.0,0.0,0.0,0.0,16.7,0.0,0.0,Cin,Home,10.0,09-12-23,1,False,0,1
1046,Breece Hall,NYJ,RB,W 22-16,7.5,0.0,0.0,0.0,10.0,127.0,0.0,1.0,20.0,0.0,2.0,0.0,0.0,0.0,15.7,0.0,0.0,Buf,Home,11.0,09-12-23,1,False,0,1
1051,Joshua Kelley,LAC,RB,L 34-36,5.9,0.0,0.0,0.0,16.0,91.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.1,0.0,0.0,Mia,Home,12.0,09-12-23,1,False,0,0
1054,Rhamondre Stevenson,NE,RB,L 20-25,15.1,0.0,0.0,0.0,12.0,25.0,0.0,6.0,64.0,0.0,6.0,0.0,0.0,0.0,14.9,0.0,0.0,Phi,Home,13.0,09-12-23,1,False,0,0
1062,Derrick Henry,Ten,RB,L 15-16,17.1,0.0,0.0,0.0,15.0,63.0,0.0,2.0,56.0,0.0,3.0,0.0,0.0,0.0,13.9,0.0,0.0,NO,Away,14.0,09-12-23,1,False,0,0
1064,Brian Robinson Jr.,Wsh,RB,W 20-16,11.3,0.0,0.0,0.0,19.0,59.0,0.0,1.0,7.0,1.0,2.0,0.0,0.0,0.0,13.6,0.0,0.0,Ari,Home,15.0,09-12-23,1,False,0,1
1066,David Montgomery,Det,RB,W 21-20,12.3,0.0,0.0,0.0,21.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,KC,Away,16.5,09-12-23,1,False,0,1
1067,Alexander Mattison,Min,RB,L 17-20,14.4,0.0,0.0,0.0,11.0,34.0,0.0,3.0,10.0,1.0,4.0,0.0,0.0,0.0,13.4,0.0,0.0,TB,Home,16.5,09-12-23,1,False,0,0
1069,Raheem Mostert,Mia,RB,W 36-34,12.8,0.0,0.0,0.0,10.0,37.0,1.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,LAC,Away,18.0,09-12-23,1,False,0,1
1071,Justice Hill,Bal,RB,W 25-9,3.1,0.0,0.0,0.0,8.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,Hou,Home,19.0,09-12-23,1,False,0,1
1074,James Conner,Ari,RB,L 16-20,14.9,0.0,0.0,0.0,14.0,62.0,0.0,5.0,8.0,0.0,5.0,0.0,0.0,0.0,12.0,0.0,0.0,Wsh,Away,20.0,09-12-23,1,False,0,0
1077,Miles Sanders,Car,RB,L 10-24,14.2,0.0,0.0,0.0,18.0,72.0,0.0,4.0,26.0,0.0,6.0,0.0,1.0,0.0,11.8,0.0,0.0,Atl,Away,21.5,09-12-23,1,False,0,0
1078,Samaje Perine,Den,RB,L 16-17,11.5,0.0,0.0,0.0,8.0,41.0,0.0,4.0,37.0,0.0,4.0,0.0,0.0,0.0,11.8,0.0,0.0,LV,Home,21.5,09-12-23,1,False,0,0
1080,J.K. Dobbins,Bal,RB,W 25-9,12.7,0.0,0.0,0.0,8.0,22.0,1.0,2.0,15.0,0.0,3.0,0.0,0.0,0.0,11.7,0.0,0.0,Hou,Home,23.0,09-12-23,1,False,0,1
1084,Khalil Herbert,Chi,RB,L 20-38,11.4,0.0,0.0,0.0,9.0,27.0,0.0,3.0,37.0,0.0,5.0,0.0,0.0,0.0,11.4,0.0,0.0,GB,Home,24.5,09-12-23,1,False,0,0
1085,Kenneth Gainwell,Phi,RB,W 25-20,8.9,0.0,0.0,0.0,14.0,54.0,0.0,4.0,20.0,0.0,4.0,0.0,0.0,0.0,11.4,0.0,0.0,NE,Away,24.5,09-12-23,1,False,0,1
1091,Kenneth Walker III,Sea,RB,L 13-30,14.5,0.0,0.0,0.0,12.0,64.0,0.0,4.0,3.0,0.0,5.0,0.0,0.0,0.0,10.7,0.0,0.0,LAR,Home,26.0,09-12-23,1,False,0,0
1094,Joe Mixon,Cin,RB,L 3-24,14.8,0.0,0.0,0.0,13.0,56.0,0.0,3.0,17.0,0.0,5.0,0.0,0.0,0.0,10.3,0.0,0.0,Cle,Away,27.5,09-12-23,1,False,0,0
1095,James Cook,Buf,RB,L 16-22,12.3,0.0,0.0,0.0,12.0,46.0,0.0,4.0,17.0,0.0,6.0,0.0,0.0,0.0,10.3,0.0,0.0,NYJ,Away,27.5,09-12-23,1,False,0,0
1099,Javonte Williams,Den,RB,L 16-17,11.1,0.0,0.0,0.0,13.0,52.0,0.0,4.0,5.0,0.0,6.0,0.0,0.0,0.0,9.7,0.0,0.0,LV,Home,29.0,09-12-23,1,False,0,0
1102,Isiah Pacheco,KC,RB,L 20-21,11.5,0.0,0.0,0.0,8.0,23.0,0.0,4.0,31.0,0.0,4.0,0.0,0.0,0.0,9.4,0.0,0.0,Det,Home,30.0,09-12-23,1,False,0,0
1104,Saquon Barkley,NYG,RB,L 0-40,16.9,0.0,0.0,0.0,12.0,51.0,0.0,3.0,12.0,0.0,4.0,0.0,0.0,0.0,9.3,0.0,0.0,Dal,Home,31.0,09-12-23,1,False,0,0
1108,Josh Jacobs,LV,RB,W 17-16,16.5,0.0,0.0,0.0,19.0,48.0,0.0,2.0,23.0,0.0,3.0,0.0,0.0,0.0,9.1,0.0,0.0,Den,Away,32.0,09-12-23,1,False,0,1
1114,Dalvin Cook,NYJ,RB,W 22-16,12.0,0.0,0.0,0.0,13.0,33.0,0.0,3.0,26.0,0.0,3.0,0.0,0.0,0.0,8.9,0.0,0.0,Buf,Home,34.0,09-12-23,1,False,0,1
1115,Cam Akers,Min,RB,L 17-20,13.5,0.0,0.0,0.0,22.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,TB,Home,34.0,09-12-23,1,False,0,0
1116,Chuba Hubbard,Car,RB,L 10-24,5.9,0.0,0.0,0.0,9.0,60.0,0.0,2.0,9.0,0.0,2.0,0.0,0.0,0.0,8.9,0.0,0.0,Atl,Away,34.0,09-12-23,1,False,0,0
1127,Jahmyr Gibbs,Det,RB,W 21-20,14.0,0.0,0.0,0.0,7.0,42.0,0.0,2.0,18.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,KC,Away,36.0,09-12-23,1,False,0,1
1137,Ezekiel Elliott,NE,RB,L 20-25,7.6,0.0,0.0,0.0,7.0,29.0,0.0,5.0,14.0,0.0,7.0,0.0,1.0,0.0,7.3,0.0,0.0,Phi,Home,37.0,09-12-23,1,False,0,0
1139,Jamaal Williams,NO,RB,W 16-15,14.5,0.0,0.0,0.0,18.0,45.0,0.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,7.2,0.0,0.0,Ten,Home,38.0,09-12-23,1,False,0,1
1141,Rachaad White,TB,RB,W 20-17,13.9,0.0,0.0,0.0,17.0,39.0,0.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,6.9,0.0,0.0,Min,Away,39.0,09-12-23,1,False,0,1
1142,Jaylen Warren,Pit,RB,L 7-30,6.7,0.0,0.0,0.0,3.0,6.0,0.0,5.0,12.0,0.0,6.0,0.0,0.0,0.0,6.8,0.0,0.0,SF,Home,40.0,09-12-23,1,False,0,0
1145,Dameon Pierce,Hou,RB,L 9-25,13.6,0.0,0.0,0.0,11.0,38.0,0.0,2.0,9.0,0.0,3.0,0.0,0.0,0.0,6.7,0.0,0.0,Bal,Away,41.0,09-12-23,1,False,0,0
1166,AJ Dillon,GB,RB,W 38-20,11.2,0.0,0.0,0.0,13.0,19.0,0.0,2.0,17.0,0.0,3.0,0.0,0.0,0.0,5.6,0.0,0.0,Chi,Away,42.0,09-12-23,1,False,0,1
1168,Alec Ingold,Mia,RB,W 36-34,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,0.0,2.0,0.0,0.0,0.0,5.4,0.0,0.0,LAC,Away,43.0,09-12-23,1,False,0,1
1169,Najee Harris,Pit,RB,L 7-30,13.6,0.0,0.0,0.0,6.0,31.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,5.3,0.0,0.0,SF,Home,44.5,09-12-23,1,False,0,0
1170,Tank Bigsby,Jax,RB,W 31-21,5.9,0.0,0.0,0.0,7.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.3,0.0,0.0,Ind,Away,44.5,09-12-23,1,False,0,1
1172,Gus Edwards,Bal,RB,W 25-9,5.4,0.0,0.0,0.0,8.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,Hou,Home,46.0,09-12-23,1,False,0,1
1177,Mike Boone,Hou,RB,L 9-25,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,4.0,0.0,0.0,0.0,4.8,0.0,0.0,Bal,Away,47.0,09-12-23,1,False,0,0
1184,D'Onta Foreman,Chi,RB,L 20-38,5.2,0.0,0.0,0.0,5.0,16.0,0.0,2.0,8.0,0.0,3.0,0.0,0.0,0.0,4.4,0.0,0.0,GB,Home,48.5,09-12-23,1,False,0,0
1185,Sean Tucker,TB,RB,W 20-17,4.4,0.0,0.0,0.0,5.0,15.0,0.0,2.0,9.0,0.0,2.0,0.0,0.0,0.0,4.4,0.0,0.0,Min,Away,48.5,09-12-23,1,False,0,1
1195,Damien Harris,Buf,RB,L 16-22,5.8,0.0,0.0,0.0,1.0,3.0,0.0,2.0,16.0,0.0,2.0,0.0,0.0,0.0,3.9,0.0,0.0,NYJ,Away,50.5,09-12-23,1,False,0,0
1196,Clyde Edwards-Helaire,KC,RB,L 20-21,5.5,0.0,0.0,0.0,6.0,22.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,3.9,0.0,0.0,Det,Home,50.5,09-12-23,1,False,0,0
1200,Tyjae Spears,Ten,RB,L 15-16,3.4,0.0,0.0,0.0,3.0,27.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,3.8,0.0,0.0,NO,Away,52.5,09-12-23,1,False,0,0
1201,Michael Carter,NYJ,RB,W 22-16,2.6,0.0,0.0,0.0,1.0,6.0,0.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,3.8,0.0,0.0,Buf,Home,52.5,09-12-23,1,False,0,1
1208,Ty Montgomery II,NE,RB,L 20-25,1.4,0.0,0.0,0.0,1.0,7.0,0.0,2.0,9.0,0.0,3.0,0.0,0.0,0.0,3.6,0.0,0.0,Phi,Home,54.0,09-12-23,1,False,0,0
1214,Gary Brightwell,NYG,RB,L 0-40,1.2,0.0,0.0,0.0,1.0,5.0,0.0,2.0,6.0,0.0,2.0,0.0,0.0,0.0,3.1,0.0,0.0,Dal,Home,55.5,09-12-23,1,False,0,0
1215,Anthony McFarland Jr.,Pit,RB,L 7-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,3.1,0.0,0.0,SF,Home,55.5,09-12-23,1,False,0,0
1225,DeeJay Dallas,Sea,RB,L 13-30,2.3,0.0,0.0,0.0,2.0,4.0,0.0,1.0,14.0,0.0,1.0,0.0,0.0,0.0,2.8,0.0,0.0,LAR,Home,57.5,09-12-23,1,False,0,0
1226,Ty Chandler,Min,RB,L 17-20,6.5,0.0,0.0,0.0,3.0,0.0,0.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,2.8,0.0,0.0,TB,Home,57.5,09-12-23,1,False,0,0
1227,Latavius Murray,Buf,RB,L 16-22,1.4,0.0,0.0,0.0,2.0,8.0,0.0,1.0,9.0,0.0,2.0,0.0,0.0,0.0,2.7,0.0,0.0,NYJ,Away,59.5,09-12-23,1,False,0,0
1229,C.J. Ham,Min,RB,L 17-20,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,0.0,0.0,0.0,2.7,0.0,0.0,TB,Home,59.5,09-12-23,1,False,0,0
1231,Rico Dowdle,Dal,RB,W 40-0,5.1,0.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,NYG,Away,61.0,09-12-23,1,False,0,1
1234,Patrick Taylor,GB,RB,W 38-20,0.0,0.0,0.0,0.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,Chi,Away,62.0,09-12-23,1,False,0,1
1236,Chris Evans,Cin,RB,L 3-24,3.2,0.0,0.0,0.0,2.0,12.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,2.1,0.0,0.0,Cle,Away,63.0,09-12-23,1,False,0,0
1238,Jerick McKinnon,KC,RB,L 20-21,11.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,Det,Home,64.5,09-12-23,1,False,0,0
1240,Boston Scott,Phi,RB,W 25-20,1.6,0.0,0.0,0.0,1.0,3.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,NE,Away,64.5,09-12-23,1,False,0,1
1244,Evan Hull,Ind,RB,L 21-31,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.7,0.0,0.0,Jax,Home,66.5,09-12-23,1,False,0,0
1246,Zamir White,LV,RB,W 17-16,2.9,0.0,0.0,0.0,1.0,2.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,1.7,0.0,0.0,Den,Away,66.5,09-12-23,1,False,0,1
1247,Jerome Ford,Cle,RB,W 24-3,5.5,0.0,0.0,0.0,15.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.6,0.0,0.0,Cin,Home,68.5,09-12-23,1,False,0,1
1248,Matt Breida,NYG,RB,L 0-40,2.7,0.0,0.0,0.0,2.0,9.0,0.0,1.0,-3.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,Dal,Home,68.5,09-12-23,1,False,0,0
1251,Devin Singletary,Hou,RB,L 9-25,7.5,0.0,0.0,0.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,Bal,Away,70.0,09-12-23,1,False,0,0
1258,D'Andre Swift,Phi,RB,W 25-20,11.5,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.3,0.0,0.0,NE,Away,71.5,09-12-23,1,False,0,1
1259,Michael Burton,Den,RB,L 16-17,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.3,0.0,0.0,LV,Home,71.5,09-12-23,1,False,0,0
1263,Zach Charbonnet,Sea,RB,L 13-30,7.6,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,LAR,Home,73.5,09-12-23,1,False,0,0
1264,Salvon Ahmed,Mia,RB,W 36-34,7.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.1,0.0,0.0,LAC,Away,73.5,09-12-23,1,False,0,1
1266,Elijah Mitchell,SF,RB,W 30-7,6.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Pit,Away,75.0,09-12-23,1,False,0,1
1269,Antonio Gibson,Wsh,RB,W 20-16,10.7,0.0,0.0,0.0,3.0,9.0,0.0,1.0,10.0,0.0,1.0,0.0,1.0,0.0,0.9,0.0,0.0,Ari,Home,76.0,09-12-23,1,False,0,1
1270,Deuce Vaughn,Dal,RB,W 40-0,3.3,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,NYG,Away,77.5,09-12-23,1,False,0,1
1272,Chase Edmonds,TB,RB,W 20-17,4.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,Min,Away,77.5,09-12-23,1,False,0,1
1273,Trayveon Williams,Cin,RB,L 3-24,3.8,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,Cle,Away,79.5,09-12-23,1,False,0,0
1274,Chris Rodriguez Jr.,Wsh,RB,W 20-16,1.4,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,Ari,Home,79.5,09-12-23,1,False,0,1
1275,Tony Jones Jr.,Ari,RB,L 16-20,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,Wsh,Away,81.0,09-12-23,1,False,0,0
1278,Jaleel McLaughlin,Den,RB,L 16-17,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.0,LV,Home,82.0,09-12-23,1,False,0,0
1306,Craig Reynolds,Det,RB,W 21-20,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,Away,96.0,09-12-23,1,False,0,1
1308,Ronnie Rivers,LAR,RB,W 30-13,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sea,Away,96.0,09-12-23,1,False,0,1
1311,Ameer Abdullah,LV,RB,W 17-16,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Den,Away,96.0,09-12-23,1,False,0,1
1317,Pierre Strong Jr.,Cle,RB,W 24-3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cin,Home,96.0,09-12-23,1,False,0,1
1318,Elijah Dotson,LAC,RB,L 34-36,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mia,Home,96.0,09-12-23,1,False,0,0
1327,Jordan Mason,SF,RB,W 30-7,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Away,96.0,09-12-23,1,False,0,1
1328,Raheem Blackshear,Car,RB,L 10-24,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Atl,Away,96.0,09-12-23,1,False,0,0
1331,Emari Demercado,Ari,RB,L 16-20,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wsh,Away,96.0,09-12-23,1,False,0,0
1344,Kyle Juszczyk,SF,RB,W 30-7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Away,96.0,09-12-23,1,False,0,1
1364,Eric Gray,NYG,RB,L 0-40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dal,Home,96.0,09-12-23,1,False,0,0
1374,Julius Chestnut,Ten,RB,L 15-16,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,Away,96.0,09-12-23,1,False,0,0
1400,Tyrion Davis-Price,SF,RB,W 30-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Away,96.0,09-12-23,1,False,0,1
1406,Brandon Bolden,LV,RB,W 17-16,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Den,Away,96.0,09-12-23,1,False,0,1
1412,Hunter Luepke,Dal,RB,W 40-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,Away,96.0,09-12-23,1,False,0,1
1416,Travis Homer,Chi,RB,L 20-38,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Home,96.0,09-12-23,1,False,0,0
1435,Patrick Ricard,Bal,RB,W 25-9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hou,Home,96.0,09-12-23,1,False,0,1
1437,Reggie Gilliam,Buf,RB,L 16-22,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,Away,96.0,09-12-23,1,False,0,0
1441,Chris Brooks,Mia,RB,W 36-34,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,Away,96.0,09-12-23,1,False,0,1
1460,Jason Cabinda,Det,RB,W 21-20,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,Away,96.0,09-12-23,1,False,0,1
1470,Jakob Johnson,LV,RB,W 17-16,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Den,Away,96.0,09-12-23,1,False,0,1
1479,Keith Smith,Atl,RB,W 24-10,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Car,Home,96.0,09-12-23,1,False,0,1
1482,Andrew Beck,Hou,RB,L 9-25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bal,Away,96.0,09-12-23,1,False,0,0
1504,Adam Prentice,NO,RB,W 16-15,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ten,Home,96.0,09-12-23,1,False,0,1
1506,Khari Blasingame,Chi,RB,L 20-38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Home,96.0,09-12-23,1,False,0,0
1509,Nick Bellore,Sea,RB,L 13-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,Home,96.0,09-12-23,1,False,0,0
1521,Nick Bawden,NYJ,RB,W 22-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buf,Home,96.0,09-12-23,1,False,0,1
1540,Godwin Igwebuike,Pit,RB,L 7-30,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SF,Home,96.0,09-12-23,1,False,0,0
1592,Keaontay Ingram,Ari,RB,L 16-20,3.7,0.0,0.0,0.0,5.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,Wsh,Away,110.5,09-12-23,1,False,0,0
1593,D'Ernest Johnson,Jax,RB,W 31-21,1.1,0.0,0.0,0.0,1.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,Ind,Away,110.5,09-12-23,1,False,0,1
2010,De'Von Achane,Mia,RB,W 70-20,7.3,0.0,0.0,0.0,18.0,203.0,2.0,4.0,30.0,2.0,4.0,0.0,0.0,0.0,51.3,0.0,0.0,Den,Home,1.0,09-26-23,3,False,0,1
2012,Raheem Mostert,Mia,RB,W 70-20,14.1,0.0,0.0,0.0,13.0,82.0,3.0,7.0,60.0,1.0,7.0,0.0,0.0,0.0,45.2,0.0,0.0,Den,Home,2.0,09-26-23,3,False,0,1
2016,Kenneth Walker III,Sea,RB,W 37-27,15.0,0.0,0.0,0.0,18.0,97.0,2.0,3.0,59.0,0.0,3.0,0.0,0.0,0.0,30.6,0.0,0.0,Car,Home,3.0,09-26-23,3,False,0,1
2030,Christian McCaffrey,SF,RB,W 30-12,21.1,0.0,0.0,0.0,18.0,85.0,1.0,5.0,34.0,0.0,5.0,0.0,0.0,0.0,22.9,0.0,0.0,NYG,Home,4.0,09-26-23,3,False,0,1
2031,Zack Moss,Ind,RB,W 22-19,13.9,0.0,0.0,0.0,30.0,122.0,0.0,2.0,23.0,1.0,3.0,0.0,0.0,0.0,22.5,0.0,0.0,Bal,Away,5.0,09-26-23,3,False,0,1
2041,James Conner,Ari,RB,W 28-16,13.5,0.0,0.0,0.0,14.0,98.0,1.0,2.0,18.0,0.0,2.0,0.0,0.0,0.0,19.6,0.0,0.0,Dal,Home,6.0,09-26-23,3,False,0,1
2044,Jerome Ford,Cle,RB,W 27-3,13.2,0.0,0.0,0.0,10.0,18.0,1.0,2.0,33.0,1.0,3.0,0.0,0.0,0.0,19.1,0.0,0.0,Ten,Home,7.0,09-26-23,3,False,0,1
2050,Travis Etienne Jr.,Jax,RB,L 17-37,16.6,0.0,0.0,0.0,19.0,88.0,0.0,4.0,50.0,0.0,5.0,0.0,0.0,0.0,17.8,0.0,0.0,Hou,Home,8.5,09-26-23,3,False,0,0
2051,Jerick McKinnon,KC,RB,W 41-10,5.9,0.0,0.0,0.0,2.0,9.0,0.0,3.0,19.0,2.0,3.0,0.0,0.0,0.0,17.8,0.0,0.0,Chi,Home,8.5,09-26-23,3,False,0,1
2053,Alexander Mattison,Min,RB,L 24-28,14.5,0.0,0.0,0.0,20.0,93.0,0.0,5.0,32.0,0.0,7.0,0.0,0.0,0.0,17.5,0.0,0.0,LAC,Home,10.0,09-26-23,3,False,0,0
2055,Miles Sanders,Car,RB,L 27-37,15.7,0.0,0.0,0.0,9.0,24.0,1.0,5.0,38.0,0.0,9.0,0.0,0.0,0.0,17.2,0.0,0.0,Sea,Away,11.0,09-26-23,3,False,0,0
2064,Isiah Pacheco,KC,RB,W 41-10,14.4,0.0,0.0,0.0,15.0,62.0,1.0,2.0,16.0,0.0,3.0,0.0,0.0,0.0,15.8,0.0,0.0,Chi,Home,12.0,09-26-23,3,False,0,1
