,PLAYER NAME,PLAYER TEAM,PLAYER POSITION,STATUS,PROJ,PASSING YDS,PASSING TD,PASSING INT,RUSHING CAR,RUSHING YDS,RUSHING TD,RECEIVING REC,RECEIVING YDS,RECEIVING TD,RECEIVING TAR,MISC 2PC,MISC FUML,MISC TD,TOTAL,PASSING COMPLETION,PASSING ATTEMPTS,Opponent,Location,rank,DATE,Week,Free_Agent,did_not_play,Win_Loss
6081,Luke Musgrave,GB,TE,W 20-3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,1.0,4.0,0.0,0.0,0.0,14.1,0.0,0.0,LAR,Home,9.0,11-07-23,9,False,0,1
6082,T.J. Hockenson,Min,TE,W 31-28,12.5,0.0,0.0,0.0,0.0,0.0,0.0,7.0,69.0,0.0,12.0,0.0,0.0,0.0,13.9,0.0,0.0,Atl,Away,11.0,11-07-23,9,False,0,1
6083,Hunter Henry,NE,TE,L 17-20,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,1.0,6.0,0.0,0.0,0.0,13.9,0.0,0.0,Wsh,Home,11.0,11-07-23,9,False,0,0
6084,Juwan Johnson,NO,TE,W 24-17,5.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,29.0,1.0,5.0,0.0,0.0,0.0,13.9,0.0,0.0,Chi,Home,11.0,11-07-23,9,False,0,1
6094,Tyler Conklin,NYJ,TE,L 6-27,6.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,66.0,0.0,6.0,0.0,0.0,0.0,12.6,0.0,0.0,LAC,Home,13.5,11-07-23,9,False,0,0
6095,David Njoku,Cle,TE,W 27-0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,1.0,6.0,0.0,0.0,0.0,12.6,0.0,0.0,Ari,Home,13.5,11-07-23,9,False,0,1
6100,Drew Sample,Cin,TE,W 24-18,1.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,1.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,Buf,Home,15.0,11-07-23,9,False,0,1
6102,Irv Smith Jr.,Cin,TE,W 24-18,6.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,1.0,4.0,0.0,0.0,0.0,11.6,0.0,0.0,Buf,Home,16.0,11-07-23,9,False,0,1
6121,Kyle Pitts,Atl,TE,L 28-31,8.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,56.0,0.0,5.0,0.0,0.0,0.0,9.6,0.0,0.0,Min,Home,17.0,11-07-23,9,False,0,0
6134,Tanner Hudson,Cin,TE,W 24-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,45.0,0.0,5.0,0.0,0.0,0.0,8.5,0.0,0.0,Buf,Home,18.0,11-07-23,9,False,0,1
6140,Isaiah Likely,Bal,TE,W 37-3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.0,0.0,4.0,0.0,0.0,0.0,8.2,0.0,0.0,Sea,Home,19.0,11-07-23,9,False,0,1
6143,Dallas Goedert,Phi,TE,W 28-23,10.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,Dal,Home,20.0,11-07-23,9,False,0,1
6149,Hayden Hurst,Car,TE,L 13-27,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,54.0,0.0,4.0,0.0,0.0,0.0,7.4,0.0,0.0,Ind,Home,21.0,11-07-23,9,False,0,0
6150,Daniel Bellinger,NYG,TE,L 6-30,5.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,43.0,0.0,3.0,0.0,0.0,0.0,7.3,0.0,0.0,LV,Away,22.0,11-07-23,9,False,0,0
6153,Logan Thomas,Wsh,TE,W 20-17,9.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31.0,0.0,5.0,0.0,0.0,0.0,7.1,0.0,0.0,NE,Away,23.0,11-07-23,9,False,0,1
6159,Stephen Sullivan,Car,TE,L 13-27,1.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0,5.0,0.0,0.0,0.0,6.8,0.0,0.0,Ind,Home,24.0,11-07-23,9,False,0,0
6165,Noah Gray,KC,TE,W 21-14,4.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,34.0,0.0,3.0,0.0,0.0,0.0,6.4,0.0,0.0,Mia,Home,25.0,11-07-23,9,False,0,1
6174,Chigoziem Okonkwo,Ten,TE,L 16-20,8.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,0.0,4.0,0.0,0.0,0.0,5.8,0.0,0.0,Pit,Away,26.0,11-07-23,9,False,0,0
6182,Trey McBride,Ari,TE,L 0-27,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,5.0,0.0,0.0,0.0,5.2,0.0,0.0,Cle,Away,27.0,11-07-23,9,False,0,0
6188,Durham Smythe,Mia,TE,L 14-21,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,3.0,0.0,0.0,0.0,4.7,0.0,0.0,KC,Away,28.0,11-07-23,9,False,0,0
6191,Travis Kelce,KC,TE,W 21-14,19.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,4.0,0.0,0.0,0.0,4.4,0.0,0.0,Mia,Home,29.0,11-07-23,9,False,0,1
6202,Gerald Everett,LAC,TE,W 27-6,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,2.0,0.0,0.0,0.0,3.8,0.0,0.0,NYJ,Away,30.0,11-07-23,9,False,0,1
6207,Connor Heyward,Pit,TE,W 20-16,7.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,3.0,0.0,0.0,0.0,3.6,0.0,0.0,Ten,Home,31.0,11-07-23,9,False,0,1
6212,Foster Moreau,NO,TE,W 24-17,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0.0,1.0,0.0,0.0,0.0,3.3,0.0,0.0,Chi,Home,32.0,11-07-23,9,False,0,1
6217,Tommy Tremble,Car,TE,L 13-27,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,3.2,0.0,0.0,Ind,Home,33.0,11-07-23,9,False,0,0
6220,Michael Mayer,LV,TE,W 30-6,5.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,2.0,0.0,0.0,0.0,3.1,0.0,0.0,NYG,Home,34.5,11-07-23,9,False,0,1
6221,C.J. Uzomah,NYJ,TE,L 6-27,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,5.0,0.0,0.0,0.0,3.1,0.0,0.0,LAC,Home,34.5,11-07-23,9,False,0,0
6224,Drew Ogletree,Ind,TE,W 27-13,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,3.0,0.0,0.0,0.0,2.9,0.0,0.0,Car,Away,36.0,11-07-23,9,False,0,1
6226,Johnny Mundt,Min,TE,W 31-28,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,1.0,0.0,0.0,0.0,2.8,0.0,0.0,Atl,Away,37.0,11-07-23,9,False,0,1
6241,Josh Oliver,Min,TE,W 31-28,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,2.1,0.0,0.0,Atl,Away,39.0,11-07-23,9,False,0,1
6242,Robert Tonyan,Chi,TE,L 17-24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,2.1,0.0,0.0,NO,Away,39.0,11-07-23,9,False,0,0
6243,Jordan Akins,Cle,TE,W 27-0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,3.0,0.0,0.0,0.0,2.1,0.0,0.0,Ari,Home,39.0,11-07-23,9,False,0,1
6247,Austin Hooper,LV,TE,W 30-6,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,NYG,Home,41.0,11-07-23,9,False,0,1
6258,Darnell Washington,Pit,TE,W 20-16,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.7,0.0,0.0,Ten,Home,43.0,11-07-23,9,False,0,1
6259,Jeremy Ruckert,NYJ,TE,L 6-27,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.7,0.0,0.0,LAC,Home,43.0,11-07-23,9,False,0,0
6260,Josiah Deguara,GB,TE,W 20-3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.7,0.0,0.0,LAR,Home,43.0,11-07-23,9,False,0,1
6263,Colby Parkinson,Sea,TE,L 3-37,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,1.6,0.0,0.0,Bal,Away,45.0,11-07-23,9,False,0,0
6278,Luke Schoonmaker,Dal,TE,L 23-28,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Phi,Away,46.0,11-07-23,9,False,0,0
6282,John Bates,Wsh,TE,W 20-17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-5.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,0.0,NE,Away,47.0,11-07-23,9,False,0,1
6300,Tyler Higbee,LAR,TE,L 3-20,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Away,68.0,11-07-23,9,False,0,0
6321,Mike Gesicki,NE,TE,L 17-20,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Wsh,Home,68.0,11-07-23,9,False,0,0
6328,Donald Parham Jr.,LAC,TE,W 27-6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,Away,68.0,11-07-23,9,False,0,1
6330,Noah Fant,Sea,TE,L 3-37,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Bal,Away,68.0,11-07-23,9,False,0,0
6341,Kylen Granson,Ind,TE,W 27-13,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Car,Away,68.0,11-07-23,9,False,0,1
6368,Jack Stoll,Phi,TE,W 28-23,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dal,Home,68.0,11-07-23,9,False,0,1
6372,Will Dissly,Sea,TE,L 3-37,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Bal,Away,68.0,11-07-23,9,False,0,0
6386,Tucker Kraft,GB,TE,W 20-3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,Home,68.0,11-07-23,9,False,0,1
6388,Albert Okwuegbunam,Phi,TE,W 28-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dal,Home,68.0,11-07-23,9,False,0,1
6392,Blake Bell,KC,TE,W 21-14,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mia,Home,68.0,11-07-23,9,False,0,1
6411,Mo Alie-Cox,Ind,TE,W 27-13,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Car,Away,68.0,11-07-23,9,False,0,1
6413,Harrison Bryant,Cle,TE,W 27-0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ari,Home,68.0,11-07-23,9,False,0,1
6426,Tyler Kroft,Mia,TE,L 14-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,Away,68.0,11-07-23,9,False,0,0
6427,Cole Turner,Wsh,TE,W 20-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NE,Away,68.0,11-07-23,9,False,0,1
6437,Quintin Morris,Buf,TE,L 18-24,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cin,Away,68.0,11-07-23,9,False,0,0
6440,Brycen Hopkins,LAR,TE,L 3-20,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Away,68.0,11-07-23,9,False,0,0
6441,Pharaoh Brown,NE,TE,L 17-20,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wsh,Home,68.0,11-07-23,9,False,0,0
6447,Julian Hill,Mia,TE,L 14-21,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,Away,68.0,11-07-23,9,False,0,0
6448,Mitchell Wilcox,Cin,TE,W 24-18,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buf,Home,68.0,11-07-23,9,False,0,1
6456,Ko Kieft,TB,TE,L 37-39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hou,Away,68.0,11-07-23,9,False,0,0
6463,Marcedes Lewis,Chi,TE,L 17-24,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NO,Away,68.0,11-07-23,9,False,0,0
6464,Josh Whyle,Ten,TE,L 16-20,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Away,68.0,11-07-23,9,False,0,0
6465,Lawrence Cager,NYG,TE,L 6-30,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,Away,68.0,11-07-23,9,False,0,0
6466,Charlie Kolar,Bal,TE,W 37-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sea,Home,68.0,11-07-23,9,False,0,1
6470,Trevon Wesco,Ten,TE,L 16-20,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Away,68.0,11-07-23,9,False,0,0
6474,Elijah Higgins,Ari,TE,L 0-27,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cle,Away,68.0,11-07-23,9,False,0,0
6483,MyCole Pruitt,Atl,TE,L 28-31,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Min,Home,68.0,11-07-23,9,False,0,0
6487,Stone Smartt,LAC,TE,W 27-6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,Away,68.0,11-07-23,9,False,0,1
6488,Geoff Swaim,Ari,TE,L 0-27,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cle,Away,68.0,11-07-23,9,False,0,0
6490,Davis Allen,LAR,TE,L 3-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Away,68.0,11-07-23,9,False,0,0
6495,John FitzPatrick,Atl,TE,L 28-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Min,Home,68.0,11-07-23,9,False,0,0
6503,Payne Durham,TB,TE,L 37-39,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hou,Away,68.0,11-07-23,9,False,0,0
6511,Eric Saubert,Hou,TE,W 39-37,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,Home,68.0,11-07-23,9,False,0,1
6515,Sean McKeon,Dal,TE,L 23-28,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Phi,Away,68.0,11-07-23,9,False,0,0
6516,Jesper Horsted,LV,TE,W 30-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,Home,68.0,11-07-23,9,False,0,1
6524,Ben Sims,GB,TE,W 20-3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,Home,68.0,11-07-23,9,False,0,1
6549,Rodney Williams,Pit,TE,W 20-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ten,Home,68.0,11-07-23,9,False,0,1
6559,Brady Russell,Sea,TE,L 3-37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bal,Away,68.0,11-07-23,9,False,0,0
6563,Kevin Rader,Ten,TE,L 16-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Away,68.0,11-07-23,9,False,0,0
6564,Nick Vannett,LAC,TE,W 27-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,Away,68.0,11-07-23,9,False,0,1
6572,Tucker Fisk,Atl,TE,L 28-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Min,Home,68.0,11-07-23,9,False,0,0
7036,Evan Engram,Jax,TE,L 27-31,11.5,0.0,0.0,0.0,0.0,0.0,0.0,11.0,95.0,2.0,12.0,0.0,0.0,0.0,32.5,0.0,0.0,Cle,Away,1.0,12-12-23,14,False,0,0
7039,David Njoku,Cle,TE,W 31-27,10.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,91.0,2.0,8.0,0.0,0.0,0.0,27.1,0.0,0.0,Jax,Home,2.0,12-12-23,14,False,0,1
7068,Isaiah Likely,Bal,TE,W 37-31,9.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,83.0,1.0,7.0,0.0,0.0,0.0,19.3,0.0,0.0,LAR,Home,3.0,12-12-23,14,False,0,1
7071,Hunter Henry,NE,TE,W 21-18,7.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,2.0,3.0,0.0,0.0,0.0,19.0,0.0,0.0,Pit,Away,4.0,12-12-23,14,False,0,1
7083,George Kittle,SF,TE,W 28-16,12.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,76.0,1.0,5.0,0.0,0.0,0.0,16.6,0.0,0.0,Sea,Home,5.0,12-12-23,14,False,0,1
7091,Davis Allen,LAR,TE,L 31-37,1.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,50.0,1.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,Bal,Away,6.0,12-12-23,14,False,0,0
7094,Kyle Pitts,Atl,TE,L 25-29,8.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,57.0,1.0,6.0,0.0,0.0,0.0,14.7,0.0,0.0,TB,Home,7.0,12-12-23,14,False,0,0
7095,Travis Kelce,KC,TE,L 17-20,14.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,83.0,0.0,10.0,0.0,0.0,0.0,14.3,0.0,0.0,Buf,Home,8.0,12-12-23,14,False,0,0
7116,Jake Ferguson,Dal,TE,W 33-13,11.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,72.0,0.0,8.0,0.0,0.0,0.0,12.2,0.0,0.0,Phi,Home,9.0,12-12-23,14,False,0,1
7119,Cole Kmet,Chi,TE,W 28-13,10.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,66.0,0.0,6.0,0.0,0.0,0.0,11.6,0.0,0.0,Det,Home,10.0,12-12-23,14,False,0,1
7123,Colby Parkinson,Sea,TE,L 16-28,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,1.0,2.0,0.0,0.0,0.0,10.8,0.0,0.0,SF,Away,11.0,12-12-23,14,False,0,0
7125,Tucker Kraft,GB,TE,L 22-24,5.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,64.0,0.0,4.0,0.0,0.0,0.0,10.4,0.0,0.0,NYG,Away,12.0,12-12-23,14,False,0,0
7128,T.J. Hockenson,Min,TE,W 3-0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,53.0,0.0,8.0,0.0,0.0,0.0,10.3,0.0,0.0,LV,Away,13.0,12-12-23,14,False,0,1
7131,Tanner Hudson,Cin,TE,W 34-14,6.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,1.0,3.0,0.0,0.0,0.0,10.1,0.0,0.0,Ind,Home,14.0,12-12-23,14,False,0,1
7133,Adam Trautman,Den,TE,W 24-7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,1.0,3.0,0.0,0.0,0.0,9.9,0.0,0.0,LAC,Away,15.0,12-12-23,14,False,0,1
7135,Tyler Conklin,NYJ,TE,W 30-6,7.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,57.0,0.0,6.0,0.0,0.0,0.0,9.7,0.0,0.0,Hou,Home,16.0,12-12-23,14,False,0,1
7137,Chigoziem Okonkwo,Ten,TE,W 28-27,8.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,46.0,0.0,6.0,0.0,0.0,0.0,9.6,0.0,0.0,Mia,Away,18.5,12-12-23,14,False,0,1
7138,Will Mallory,Ind,TE,L 14-34,2.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,46.0,0.0,5.0,0.0,0.0,0.0,9.6,0.0,0.0,Cin,Away,18.5,12-12-23,14,False,0,0
7139,Cade Otton,TB,TE,W 29-25,6.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,5.0,0.0,0.0,0.0,9.6,0.0,0.0,Atl,Away,18.5,12-12-23,14,False,0,1
7141,Jimmy Graham,NO,TE,W 28-6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,1.0,2.0,0.0,0.0,0.0,9.6,0.0,0.0,Car,Home,18.5,12-12-23,14,False,0,1
7149,Gerald Everett,LAC,TE,L 7-24,6.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,39.0,0.0,8.0,0.0,0.0,0.0,8.9,0.0,0.0,Den,Home,21.0,12-12-23,14,False,0,0
7169,Mo Alie-Cox,Ind,TE,L 14-34,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,7.2,0.0,0.0,Cin,Away,22.0,12-12-23,14,False,0,0
7170,Dalton Kincaid,Buf,TE,W 20-17,10.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,21.0,0.0,8.0,0.0,0.0,0.0,7.1,0.0,0.0,KC,Away,23.0,12-12-23,14,False,0,1
7173,Dallas Goedert,Phi,TE,L 13-33,10.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,Dal,Away,24.0,12-12-23,14,False,0,0
7176,Pat Freiermuth,Pit,TE,L 18-21,8.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,0.0,7.0,0.0,0.0,0.0,6.8,0.0,0.0,NE,Home,25.0,12-12-23,14,False,0,0
7177,Jonnu Smith,Atl,TE,L 25-29,6.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,7.0,0.0,0.0,0.0,6.7,0.0,0.0,TB,Home,26.5,12-12-23,14,False,0,0
7178,Jeremy Ruckert,NYJ,TE,W 30-6,4.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,37.0,0.0,3.0,0.0,0.0,0.0,6.7,0.0,0.0,Hou,Home,26.5,12-12-23,14,False,0,1
7180,Dawson Knox,Buf,TE,W 20-17,5.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,3.0,0.0,0.0,0.0,6.6,0.0,0.0,KC,Away,28.0,12-12-23,14,False,0,1
7182,Brevin Jordan,Hou,TE,L 6-30,7.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,35.0,0.0,3.0,0.0,0.0,0.0,6.5,0.0,0.0,NYJ,Away,29.0,12-12-23,14,False,0,0
7193,Noah Fant,Sea,TE,L 16-28,4.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,4.0,0.0,0.0,0.0,5.5,0.0,0.0,SF,Away,30.0,12-12-23,14,False,0,0
7201,Sam LaPorta,Det,TE,L 13-28,12.4,0.0,0.0,0.0,1.0,4.0,0.0,2.0,23.0,0.0,6.0,0.0,0.0,0.0,4.7,0.0,0.0,Chi,Away,31.0,12-12-23,14,False,0,0
7207,Lucas Krull,Den,TE,W 24-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,4.5,0.0,0.0,LAC,Away,32.0,12-12-23,14,False,0,1
7225,Kylen Granson,Ind,TE,L 14-34,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,4.0,0.0,0.0,0.0,3.7,0.0,0.0,Cin,Away,33.0,12-12-23,14,False,0,0
7228,Durham Smythe,Mia,TE,L 27-28,3.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,3.0,0.0,0.0,0.0,3.6,0.0,0.0,Ten,Home,34.0,12-12-23,14,False,0,0
7230,Daniel Bellinger,NYG,TE,W 24-22,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,2.0,0.0,0.0,0.0,3.5,0.0,0.0,GB,Home,36.0,12-12-23,14,False,0,1
7231,Connor Heyward,Pit,TE,L 18-21,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,2.0,0.0,0.0,0.0,3.5,0.0,1.0,NE,Home,36.0,12-12-23,14,False,0,0
7234,MyCole Pruitt,Atl,TE,L 25-29,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,2.0,0.0,0.0,0.0,3.5,0.0,0.0,TB,Home,36.0,12-12-23,14,False,0,0
