,PLAYER NAME,PLAYER TEAM,PLAYER POSITION,STATUS,PROJ,PASSING YDS,PASSING TD,PASSING INT,RUSHING CAR,RUSHING YDS,RUSHING TD,RECEIVING REC,RECEIVING YDS,RECEIVING TD,RECEIVING TAR,MISC 2PC,MISC FUML,MISC TD,TOTAL,PASSING COMPLETION,PASSING ATTEMPTS,Opponent,Location,rank,DATE,Week,Free_Agent,did_not_play,Win_Loss
4063,CeeDee Lamb,Dal,WR,W 33-10,22.2,0.0,0.0,0.0,1.0,7.0,0.0,6.0,38.0,1.0,9.0,0.0,0.0,0.0,16.5,0.0,0.0,Car,Away,15.0,11-21-23,11,False,0,1
4064,Romeo Doubs,GB,WR,W 23-20,8.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,53.0,1.0,6.0,0.0,0.0,0.0,16.3,0.0,0.0,LAC,Home,16.5,11-21-23,11,False,0,1
4065,Justin Watson,KC,WR,L 17-21,5.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,53.0,1.0,11.0,0.0,0.0,0.0,16.3,0.0,0.0,Phi,Home,16.5,11-21-23,11,False,0,0
4067,DeVonta Smith,Phi,WR,W 21-17,13.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,99.0,0.0,8.0,0.0,0.0,0.0,15.9,0.0,0.0,KC,Away,18.5,11-21-23,11,False,0,1
4068,DeAndre Hopkins,Ten,WR,L 14-34,13.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,59.0,1.0,5.0,0.0,0.0,0.0,15.9,0.0,0.0,Jax,Away,18.5,11-21-23,11,False,0,0
4069,Odell Beckham Jr.,Bal,WR,W 34-20,8.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,116.0,0.0,7.0,0.0,0.0,0.0,15.6,0.0,0.0,Cin,Home,20.0,11-21-23,11,False,0,1
4071,Adam Thielen,Car,WR,L 10-33,15.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,74.0,0.0,11.0,0.0,0.0,0.0,15.4,0.0,0.0,Dal,Home,21.0,11-21-23,11,False,0,0
4073,Mike Evans,TB,WR,L 14-27,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,43.0,1.0,12.0,0.0,0.0,0.0,15.3,0.0,0.0,SF,Away,22.0,11-21-23,11,False,0,0
4080,Greg Dortch,Ari,WR,L 16-21,4.9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,76.0,0.0,8.0,0.0,0.0,0.0,13.6,0.0,0.0,Hou,Away,23.0,11-21-23,11,False,0,0
4081,Nico Collins,Hou,WR,W 21-16,14.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,65.0,0.0,11.0,0.0,0.0,0.0,13.5,0.0,0.0,Ari,Home,24.0,11-21-23,11,False,0,1
4087,Rondale Moore,Ari,WR,L 16-21,9.7,0.0,0.0,0.0,2.0,6.0,0.0,1.0,48.0,1.0,1.0,0.0,0.0,0.0,12.4,0.0,0.0,Hou,Away,25.5,11-21-23,11,False,0,0
4088,Jameson Williams,Det,WR,W 31-26,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,1.0,3.0,0.0,0.0,0.0,12.4,0.0,0.0,Chi,Home,25.5,11-21-23,11,False,0,1
4091,Dontayvion Wicks,GB,WR,W 23-20,5.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,91.0,0.0,5.0,0.0,0.0,0.0,12.1,0.0,0.0,LAC,Home,27.0,11-21-23,11,False,0,1
4092,Elijah Moore,Cle,WR,W 13-10,8.7,0.0,0.0,0.0,0.0,0.0,0.0,6.0,60.0,0.0,7.0,0.0,0.0,0.0,12.0,0.0,0.0,Pit,Home,28.0,11-21-23,11,False,0,1
4094,Jahan Dotson,Wsh,WR,L 19-31,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,1.0,4.0,0.0,0.0,0.0,11.3,0.0,0.0,NYG,Home,29.0,11-21-23,11,False,0,0
4096,Jerry Jeudy,Den,WR,W 21-20,10.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,58.0,0.0,7.0,0.0,0.0,0.0,10.8,0.0,0.0,Min,Home,30.0,11-21-23,11,False,0,1
4098,Nelson Agholor,Bal,WR,W 34-20,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,1.0,1.0,0.0,0.0,0.0,10.7,0.0,0.0,Cin,Home,31.0,11-21-23,11,False,0,1
4103,Christian Watson,GB,WR,W 23-20,10.8,0.0,0.0,0.0,1.0,1.0,0.0,2.0,21.0,1.0,4.0,0.0,0.0,0.0,10.2,0.0,0.0,LAC,Home,32.0,11-21-23,11,False,0,1
4104,Tyler Lockett,Sea,WR,L 16-17,13.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,51.0,0.0,7.0,0.0,0.0,0.0,10.1,0.0,0.0,LAR,Away,33.0,11-21-23,11,False,0,0
4107,Chris Godwin,TB,WR,L 14-27,13.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,39.0,0.0,7.0,0.0,0.0,0.0,9.9,0.0,0.0,SF,Away,34.0,11-21-23,11,False,0,0
4108,Chris Moore,Ten,WR,L 14-34,3.6,0.0,0.0,0.0,1.0,38.0,0.0,1.0,49.0,0.0,1.0,0.0,0.0,0.0,9.7,0.0,0.0,Jax,Away,35.0,11-21-23,11,False,0,0
4112,Jaylen Waddle,Mia,WR,W 20-13,14.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,55.0,0.0,8.0,0.0,0.0,0.0,9.5,0.0,0.0,LV,Home,36.0,11-21-23,11,False,0,1
4113,Robert Woods,Hou,WR,W 21-16,8.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,44.0,0.0,8.0,0.0,0.0,0.0,9.4,0.0,0.0,Ari,Home,37.0,11-21-23,11,False,0,1
4114,Terry McLaurin,Wsh,WR,L 19-31,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,43.0,0.0,7.0,0.0,0.0,0.0,9.3,0.0,0.0,NYG,Home,38.0,11-21-23,11,False,0,0
4116,Deebo Samuel,SF,WR,W 27-14,15.2,0.0,0.0,0.0,1.0,-1.0,0.0,3.0,63.0,0.0,4.0,0.0,0.0,0.0,9.2,0.0,0.0,TB,Home,40.0,11-21-23,11,False,0,1
4117,Ja'Marr Chase,Cin,WR,L 20-34,21.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0,7.0,0.0,0.0,0.0,9.2,0.0,0.0,Bal,Away,40.0,11-21-23,11,False,0,0
4118,Hunter Renfrow,LV,WR,L 13-20,3.3,0.0,0.0,0.0,0.0,0.0,0.0,5.0,42.0,0.0,5.0,0.0,0.0,0.0,9.2,0.0,0.0,Mia,Away,40.0,11-21-23,11,False,0,0
4121,Jakobi Meyers,LV,WR,L 13-20,9.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,49.0,0.0,5.0,0.0,0.0,0.0,8.9,0.0,0.0,Mia,Away,42.0,11-21-23,11,False,0,0
4129,Rashee Rice,KC,WR,L 17-21,9.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.0,0.0,5.0,0.0,0.0,0.0,8.2,0.0,0.0,Phi,Home,43.0,11-21-23,11,False,0,0
4130,Zay Flowers,Bal,WR,W 34-20,12.2,0.0,0.0,0.0,1.0,7.0,0.0,3.0,43.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,Cin,Home,44.5,11-21-23,11,False,0,1
4131,Rashod Bateman,Bal,WR,W 34-20,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,1.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,Cin,Home,44.5,11-21-23,11,False,0,1
4132,Christian Kirk,Jax,WR,W 34-14,13.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,48.0,0.0,6.0,0.0,0.0,0.0,7.8,0.0,0.0,Ten,Home,46.0,11-21-23,11,False,0,1
4133,George Pickens,Pit,WR,L 10-13,8.9,0.0,0.0,0.0,1.0,-1.0,0.0,4.0,38.0,0.0,6.0,0.0,0.0,0.0,7.7,0.0,0.0,Cle,Away,47.0,11-21-23,11,False,0,0
4134,Amari Cooper,Cle,WR,W 13-10,12.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,34.0,0.0,8.0,0.0,0.0,0.0,7.4,0.0,0.0,Pit,Home,48.5,11-21-23,11,False,0,1
4135,Jordan Addison,Min,WR,L 20-21,13.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,44.0,0.0,6.0,0.0,0.0,0.0,7.4,0.0,0.0,Den,Away,48.5,11-21-23,11,False,0,0
4140,Brandin Cooks,Dal,WR,W 33-10,9.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,42.0,0.0,4.0,0.0,0.0,0.0,7.2,0.0,0.0,Car,Away,50.0,11-21-23,11,False,0,1
4143,Jaxon Smith-Njigba,Sea,WR,L 16-17,9.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,40.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,LAR,Away,51.0,11-21-23,11,False,0,0
4147,Trey Palmer,TB,WR,L 14-27,7.4,0.0,0.0,0.0,1.0,6.0,0.0,4.0,22.0,0.0,6.0,0.0,0.0,0.0,6.8,0.0,0.0,SF,Away,52.0,11-21-23,11,False,0,0
4150,Stefon Diggs,Buf,WR,W 32-6,16.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,27.0,0.0,8.0,0.0,0.0,0.0,6.7,0.0,0.0,NYJ,Home,53.5,11-21-23,11,False,0,1
4152,Wan'Dale Robinson,NYG,WR,W 31-19,7.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,35.0,0.0,4.0,0.0,0.0,0.0,6.7,0.0,0.0,Wsh,Away,53.5,11-21-23,11,False,0,1
4154,Trenton Irwin,Cin,WR,L 20-34,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,0.0,5.0,0.0,0.0,0.0,6.6,0.0,0.0,Bal,Away,55.0,11-21-23,11,False,0,0
4159,Brandon Powell,Min,WR,L 20-21,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,0.0,4.0,0.0,0.0,0.0,6.2,0.0,0.0,Den,Away,56.0,11-21-23,11,False,0,0
4162,Michael Gallup,Dal,WR,W 33-10,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,0.0,5.0,0.0,0.0,0.0,6.1,0.0,0.0,Car,Away,57.0,11-21-23,11,False,0,1
4163,Zay Jones,Jax,WR,W 34-14,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,Ten,Home,58.0,11-21-23,11,False,0,1
4164,Robbie Chosen,Mia,WR,W 20-13,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,0.0,2.0,0.0,0.0,0.0,5.9,0.0,0.0,LV,Home,59.0,11-21-23,11,False,0,1
4168,Cedrick Wilson Jr.,Mia,WR,W 20-13,5.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,4.0,0.0,0.0,0.0,5.3,0.0,0.0,LV,Home,60.5,11-21-23,11,False,0,1
4169,Austin Trammell,LAR,WR,W 17-16,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,23.0,0.0,6.0,0.0,0.0,0.0,5.3,0.0,0.0,Sea,Home,60.5,11-21-23,11,False,0,1
4171,Tyler Boyd,Cin,WR,L 20-34,12.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,6.0,0.0,0.0,0.0,5.2,0.0,0.0,Bal,Away,62.0,11-21-23,11,False,0,0
4175,Rakim Jarrett,TB,WR,L 14-27,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.0,0.0,2.0,0.0,0.0,0.0,5.1,0.0,0.0,SF,Away,63.0,11-21-23,11,False,0,0
4177,Allen Robinson II,Pit,WR,L 10-13,2.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,Cle,Away,64.5,11-21-23,11,False,0,0
4178,Tre Tucker,LV,WR,L 13-20,3.0,0.0,0.0,0.0,1.0,-6.0,0.0,2.0,36.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,Mia,Away,64.5,11-21-23,11,False,0,0
4180,Kadarius Toney,KC,WR,L 17-21,3.0,0.0,0.0,0.0,2.0,14.0,0.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,4.6,0.0,0.0,Phi,Home,66.0,11-21-23,11,False,0,0
4183,Steven Sims,Hou,WR,W 21-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,25.0,0.0,2.0,0.0,0.0,0.0,4.5,0.0,0.0,Ari,Home,67.0,11-21-23,11,False,0,1
4184,Demarcus Robinson,LAR,WR,W 17-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,2.0,0.0,0.0,0.0,4.4,0.0,0.0,Sea,Home,68.0,11-21-23,11,False,0,1
4186,KaVontae Turpin,Dal,WR,W 33-10,2.5,0.0,0.0,0.0,1.0,13.0,0.0,2.0,10.0,0.0,3.0,0.0,0.0,0.0,4.3,0.0,0.0,Car,Away,69.0,11-21-23,11,False,0,1
4187,Isaiah Hodgins,NYG,WR,W 31-19,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22.0,0.0,3.0,0.0,0.0,0.0,4.2,0.0,0.0,Wsh,Away,70.0,11-21-23,11,False,0,1
4188,Quentin Johnston,LAC,WR,L 20-23,9.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,0.0,6.0,0.0,0.0,0.0,4.1,0.0,0.0,GB,Away,71.0,11-21-23,11,False,0,0
4191,Equanimeous St. Brown,Chi,WR,L 26-31,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,2.0,0.0,0.0,0.0,3.9,0.0,0.0,Det,Away,72.0,11-21-23,11,False,0,0
4195,Diontae Johnson,Pit,WR,L 10-13,11.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,8.0,0.0,0.0,0.0,3.6,0.0,0.0,Cle,Away,73.0,11-21-23,11,False,0,0
4200,Darnell Mooney,Chi,WR,L 26-31,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0,0.0,1.0,0.0,0.0,0.0,3.4,0.0,0.0,Det,Away,74.0,11-21-23,11,False,0,0
4202,Marquise Brown,Ari,WR,L 16-21,13.7,0.0,0.0,0.0,1.0,-6.0,0.0,2.0,18.0,0.0,5.0,0.0,0.0,0.0,3.2,0.0,0.0,Hou,Away,77.5,11-21-23,11,False,0,0
4203,Marvin Mims Jr.,Den,WR,W 21-20,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,3.0,0.0,0.0,0.0,3.2,0.0,0.0,Min,Home,77.5,11-21-23,11,False,0,1
4204,Mecole Hardman Jr.,KC,WR,L 17-21,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,3.2,0.0,0.0,Phi,Home,77.5,11-21-23,11,False,0,0
4205,Jalen Tolbert,Dal,WR,W 33-10,5.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,5.0,0.0,0.0,0.0,3.2,0.0,0.0,Car,Away,77.5,11-21-23,11,False,0,1
4206,Jamison Crowder,Wsh,WR,L 19-31,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,2.0,0.0,0.0,0.0,3.2,0.0,0.0,NYG,Home,77.5,11-21-23,11,False,0,0
4207,Byron Pringle,Wsh,WR,L 19-31,1.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,3.0,0.0,1.0,0.0,3.2,0.0,0.0,NYG,Home,77.5,11-21-23,11,False,0,0
4213,Laviska Shenault Jr.,Car,WR,L 10-33,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,2.0,0.0,0.0,0.0,2.9,0.0,0.0,Dal,Home,81.0,11-21-23,11,False,0,0
4216,Tutu Atwell,LAR,WR,W 17-16,7.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,3.0,0.0,0.0,0.0,2.7,0.0,0.0,Sea,Home,82.0,11-21-23,11,False,0,1
4219,Julio Jones,Phi,WR,W 21-17,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,2.0,0.0,0.0,0.0,2.5,0.0,0.0,KC,Away,83.0,11-21-23,11,False,0,1
4224,John Metchie III,Hou,WR,W 21-16,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,2.2,0.0,0.0,Ari,Home,84.5,11-21-23,11,False,0,1
4225,Alex Erickson,LAC,WR,L 20-23,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,2.2,0.0,0.0,GB,Away,84.5,11-21-23,11,False,0,0
4226,Cooper Kupp,LAR,WR,W 17-16,16.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,1.0,0.0,0.0,0.0,2.1,0.0,0.0,Sea,Home,86.5,11-21-23,11,False,0,1
4227,Josh Reynolds,Det,WR,W 31-26,5.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,2.0,0.0,0.0,0.0,2.1,0.0,0.0,Chi,Home,86.5,11-21-23,11,False,0,1
4232,Kyle Philips,Ten,WR,L 14-34,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,Jax,Away,88.5,11-21-23,11,False,0,0
4233,Cedric Tillman,Cle,WR,W 13-10,2.7,0.0,0.0,0.0,1.0,8.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,Pit,Home,88.5,11-21-23,11,False,0,1
4235,A.J. Brown,Phi,WR,W 21-17,19.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,4.0,0.0,0.0,0.0,1.8,0.0,0.0,KC,Away,90.5,11-21-23,11,False,0,1
4236,Jake Bobo,Sea,WR,L 16-17,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,2.0,0.0,0.0,0.0,1.8,0.0,0.0,LAR,Away,90.5,11-21-23,11,False,0,0
4239,K.J. Osborn,Min,WR,L 20-21,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,1.7,0.0,0.0,Den,Away,94.5,11-21-23,11,False,0,0
4241,Jalin Hyatt,NYG,WR,W 31-19,5.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,0.0,1.7,0.0,0.0,Wsh,Away,94.5,11-21-23,11,False,0,1
4242,Nick Westbrook-Ikhine,Ten,WR,L 14-34,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.7,0.0,0.0,Jax,Away,94.5,11-21-23,11,False,0,0
4243,Deven Thompkins,TB,WR,L 14-27,3.2,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.7,0.0,0.0,SF,Away,94.5,11-21-23,11,False,0,0
4244,Dyami Brown,Wsh,WR,L 19-31,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,3.0,0.0,0.0,0.0,1.7,0.0,0.0,NYG,Home,94.5,11-21-23,11,False,0,0
4246,Malik Heath,GB,WR,W 23-20,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,1.7,0.0,0.0,LAC,Home,94.5,11-21-23,11,False,0,1
4249,Jonathan Mingo,Car,WR,L 10-33,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,0.0,1.6,0.0,0.0,Dal,Home,98.0,11-21-23,11,False,0,0
4251,Curtis Samuel,Wsh,WR,L 19-31,10.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,1.5,0.0,0.0,NYG,Home,100.0,11-21-23,11,False,0,0
4255,Kalif Raymond,Det,WR,W 31-26,4.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,1.5,0.0,0.0,Chi,Home,100.0,11-21-23,11,False,0,1
4256,Sterling Shepard,NYG,WR,W 31-19,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,1.5,0.0,0.0,Wsh,Away,100.0,11-21-23,11,False,0,1
4257,Skyy Moore,KC,WR,L 17-21,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,1.4,0.0,0.0,Phi,Home,102.0,11-21-23,11,False,0,0
4264,Garrett Wilson,NYJ,WR,L 6-32,16.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,8.0,0.0,1.0,0.0,0.9,0.0,0.0,Buf,Away,103.0,11-21-23,11,False,0,0
4266,Derius Davis,LAC,WR,L 20-23,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,0.0,1.0,0.0,0.0,0.0,0.7,0.0,0.0,GB,Away,104.0,11-21-23,11,False,0,0
4272,Gabe Davis,Buf,WR,W 32-6,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,Home,126.0,11-21-23,11,False,0,1
4279,DJ Chark Jr.,Car,WR,L 10-33,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dal,Home,126.0,11-21-23,11,False,0,0
4293,Allen Lazard,NYJ,WR,L 6-32,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Buf,Away,126.0,11-21-23,11,False,0,0
4296,Marquez Valdes-Scantling,KC,WR,L 17-21,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Phi,Home,126.0,11-21-23,11,False,0,0
4301,Parris Campbell,NYG,WR,W 31-19,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wsh,Away,126.0,11-21-23,11,False,0,1
4308,Donovan Peoples-Jones,Det,WR,W 31-26,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Chi,Home,126.0,11-21-23,11,False,0,1
4318,Calvin Austin III,Pit,WR,L 10-13,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cle,Away,126.0,11-21-23,11,False,0,0
4320,Jauan Jennings,SF,WR,W 27-14,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,Home,126.0,11-21-23,11,False,0,1
4346,Ray-Ray McCloud III,SF,WR,W 27-14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,Home,126.0,11-21-23,11,False,0,1
4352,Devin Duvernay,Bal,WR,W 34-20,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cin,Home,126.0,11-21-23,11,False,0,1
4358,Ronnie Bell,SF,WR,W 27-14,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,Home,126.0,11-21-23,11,False,0,1
4360,Olamide Zaccheaus,Phi,WR,W 21-17,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,Away,126.0,11-21-23,11,False,0,1
4369,Trent Sherfield,Buf,WR,W 32-6,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYJ,Home,126.0,11-21-23,11,False,0,1
4379,Charlie Jones,Cin,WR,L 20-34,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bal,Away,126.0,11-21-23,11,False,0,0
4387,River Cracraft,Mia,WR,W 20-13,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LV,Home,126.0,11-21-23,11,False,0,1
4396,Ben Skowronek,LAR,WR,W 17-16,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sea,Home,126.0,11-21-23,11,False,0,1
4400,David Bell,Cle,WR,W 13-10,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pit,Home,126.0,11-21-23,11,False,0,1
4403,Britain Covey,Phi,WR,W 21-17,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,Away,126.0,11-21-23,11,False,0,1
4411,DeAndre Carter,LV,WR,L 13-20,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mia,Away,126.0,11-21-23,11,False,0,0
4421,Dee Eskridge,Sea,WR,L 16-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,LAR,Away,126.0,11-21-23,11,False,0,0
4424,Gunner Olszewski,NYG,WR,W 31-19,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Wsh,Away,126.0,11-21-23,11,False,0,1
4425,Xavier Hutchinson,Hou,WR,W 21-16,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ari,Home,126.0,11-21-23,11,False,0,1
4429,Miles Boykin,Pit,WR,L 10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cle,Away,126.0,11-21-23,11,False,0,0
4430,Tim Jones,Jax,WR,W 34-14,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ten,Home,126.0,11-21-23,11,False,0,1
4431,Jason Brownlee,NYJ,WR,L 6-32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Buf,Away,126.0,11-21-23,11,False,0,0
4432,Jalen Nailor,Min,WR,L 20-21,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Den,Away,126.0,11-21-23,11,False,0,0
4434,Parker Washington,Jax,WR,W 34-14,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ten,Home,126.0,11-21-23,11,False,0,1
